country_name,country_code,year,population,pop_growth,life_expectancy,gdp_growth,sanitation,electricity,water_access,co2_emissions,labor_force,is_covid,log1p_gdp_per_capita,electricity_water_interaction,basic_services_gap
Oman,OMN,2022.0,-0.22180742574782814,2.29665026060717,77.911,0.7876109050879347,0.7329258498035676,0.6260025836801568,0.30348428789737253,1.5852819790884805,0.6682898097777195,0,0.8869018121862321,0.5194551635919673,-0.6489488156418322
Lebanon,LBN,2014.0,-0.20934348909493614,5.404950109830688,78.148,-0.13992025435028205,-1.0604378595572506,0.6153730026515162,0.20448861592414758,-0.09866791113819097,-1.4528410951683781,0,0.1753276952609807,0.45657846558674525,0.12453335096375479
Iraq,IRQ,2008.0,-0.0349304788002273,0.4611052010382111,66.465,0.8284774636048777,-0.6839368760579925,0.5515955164796714,0.043989964696685625,-0.18466994268797582,-1.9576330817823557,0,-0.14970266928554268,0.3186782880477805,0.037403369876084135
Guyana,GUY,2020.0,-0.2520486020638822,-0.8059150404405384,67.751,6.7715895872731835,-0.29712999189828765,0.35317667061170943,0.4546851760170072,-0.07839140663409268,-1.0426787705226328,1,0.10426269843225901,0.37013499941515066,-0.14540727646741994
Monaco,MCO,2013.0,-0.25800035684681827,0.5094139913687749,85.056,1.0559059681037237,1.7106635299560229,0.6260025836801568,0.7411580258065783,-0.26729410184677355,7.137836401163614e-16,0,2.2052556902705067,0.7592687956765319,-1.1680541344613442
Aruba,ABW,2012.0,-0.2574710209125709,0.11970128573384363,74.841,-0.7341818212419765,0.3973199156278876,0.6260025836801568,0.5524133864814976,-0.13376598088202352,7.137836401163614e-16,0,0.9367679740578647,0.6558503504454669,-0.5746598513454497
Eritrea,ERI,2008.0,-0.23656203179795873,0.839236723050803,62.422,-2.2080478451116607,-1.1219170856135559,-1.5778638829247036,-2.1738369527018895,-0.5017310658822227,1.8778819114332226,0,-1.5634597889343047,-1.8175382640895188,1.7017680329217608
Finland,FIN,2016.0,-0.21590930378161374,-0.6135407254899676,81.4292682926829,-0.12510543412418845,1.3083132680750456,0.6260025836801568,0.7411580196339012,0.43034428588293155,-0.25229004401939353,0,1.28495131531773,0.7592687922943502,-1.0013145063335398
"Venezuela, RB",VEN,2025.0,-0.0467794448373733,-1.160640055012229,72.14670909090911,0.1992697819586398,-0.9735480359720365,0.6260025836801568,0.33596585825758774,-0.2682375994135142,-1.1790512975332168,0,-0.4258209498807235,0.537252720742882,0.04978379290338344
Namibia,NAM,2007.0,-0.24271185873268858,0.034334199048608904,54.026,0.34730660091279586,-0.7511902543852355,-1.3688154560281007,-0.44733692723898505,-0.3816666679305816,-0.4956952148782331,0,-0.17304844318615267,-1.3112171083007835,1.0098597301824233
Canada,CAN,2013.0,0.012172316991834738,-0.13853030534266797,81.7448780487805,-0.16659928477070454,0.9252341662514351,0.6260025836801568,0.6814749881174978,1.2338964835123032,0.55095706542645,0,1.4068196707460703,0.7265667968990145,-0.8270269157236563
Romania,ROU,2009.0,-0.10125685032139695,-1.3084259581948572,73.309756097561,-1.4887817439916444,0.16223368707722352,0.5126203860413215,0.7411579576671669,-0.06945198043409706,-1.3798094982990528,0,0.25191512806922983,0.6577607037152156,-0.4781442621341321
Australia,AUS,2008.0,-0.09445956728312128,0.45094186636553163,81.3951219512195,0.05226144292801963,1.5074554899350112,0.6260025836801568,0.7320429305704134,1.5152513148112516,0.4528114393723488,0,1.3717457250490201,0.7542743811022792,-1.081469392459707
Botswana,BWA,2019.0,-0.24029515953988212,0.0904588088451248,67.167,-0.047580428476292715,-0.19090859552596698,-0.43341232550771025,0.24761594278610025,-0.18268836082930348,0.2434608920880647,0,0.14038210128046083,-0.3787653445317088,0.19898579517741324
Paraguay,PRY,2017.0,-0.209407706625954,0.09042724105063327,73.45,0.25222682424772536,0.11130050146766872,0.6012002279466615,0.5079047068831646,-0.37645653472834856,1.0028086785189223,0,0.04294087321590537,0.6101525598596238,-0.43399688585819995
Germany,DEU,2012.0,0.36174411666086087,-0.6753657886666824,80.5390243902439,-0.4805675608153672,1.582030287325593,0.6260025836801568,0.7411579307833904,0.5443093253773228,-0.1103455510670455,0,1.303210301928519,0.7592687436106805,-1.114746678700637
North Macedonia,MKD,2004.0,-0.2427304687110652,-0.9925904167807119,73.5975609756098,0.22930018306824215,-1.454162943042268,0.6047434216228754,0.5545083273812984,-0.03134717191475149,-0.7726527287279317,0,-0.4529247397208824,0.6385790898637225,0.20111650743773124
"Congo, Dem. Rep.",COD,2008.0,0.23812607098749666,1.0784733099851238,55.388,0.6891561598385192,-1.253886695655874,-2.506180626092667,-2.9007011828279547,-0.5145095440043215,0.8851745658174356,0,-1.7715958123036246,-2.276366474170205,2.340435581454265
Uzbekistan,UZB,2023.0,0.016576691389611403,0.4616300006374159,72.388,0.5019677908979948,0.7861165399089938,0.6260025836801568,0.564961705724575,-0.12154336620276138,-0.5049371776182302,0,-0.43945989950575104,0.6627259240830687,-0.7390487158034503
Serbia,SRB,2022.0,-0.20689613817303878,-2.352740508489517,75.2365853658537,-0.10292841321115424,-1.024992665656414,0.6260025836801568,0.4757966527922394,-0.26729410184677355,-0.34350419801849646,0,0.3531325159546824,0.6138699079536479,0.03470823603634526
"Korea, Dem. People's Rep.",PRK,2018.0,-0.05836555276762342,-0.5198999926887169,73.02,0.025647109314730184,-0.2993150501664097,-1.2766924204465473,0.4034231135178783,-0.24553472919462843,2.1133510490696725,0,-0.007019596536828947,-1.0298434374295133,0.5619841203769681
Jordan,JOR,2017.0,-0.17937605831416586,0.6045463246408475,76.071,-0.14168405067856327,0.9270532759748046,0.6260025836801568,0.6880483848950872,-0.24192459023320861,-2.0925456465629675,0,-0.22022544334255437,0.730168544090649,-0.8294916937508402
St. Martin (French part),MAF,2013.0,-0.25798515432927116,-0.5543352498373094,79.528,0.025647109314730184,0.1382818718531111,0.6260025836801568,0.7400313256488402,-0.26729410184677355,7.137836401163614e-16,0,-0.007019596536828947,0.7586514452766926,-0.5161437300432448
France,FRA,2013.0,0.25051680119686576,-0.4712200864557509,82.219512195122,-0.4269142463498138,1.3069792855046316,0.6260025836801568,0.7411580258065783,0.06418466163328856,-0.480827709600846,0,1.2734108143311977,0.7592687956765319,-1.0007616867377105
Iraq,IRQ,2021.0,0.07377041260673838,0.598142133528008,70.704,-0.3054568117794447,-0.10142465749996406,0.6260025836801568,0.6468591753301338,-0.02353434132774226,-2.149102440287081,1,-0.10573917392738286,0.7075998288744921,-0.39255526202918745
Iceland,ISL,2019.0,-0.2554939766770213,0.5718841979011141,83.1634146341463,-0.3668188049449456,1.2498400766272963,0.6260025836801568,0.741157854371726,0.42275935534216724,1.458678536280958,0,1.581521733253033,0.7592687017426012,-0.977082347605259
"Venezuela, RB",VEN,2012.0,-0.030437641477068865,-0.013429865047948889,73.086,0.38977697125686744,-1.0367241221244523,0.6012002279466615,0.4576297914666805,0.1818231818832467,0.20669395336155413,0,0.4987584953661091,0.5827983625173706,0.054846194407220356
Uganda,UGA,2014.0,0.022306406157136055,1.0385555509004152,63.057,0.30216843758760675,-1.2973492093078327,-2.1943795825858703,-2.356441024093246,-0.5050574741328143,1.6222210943322128,0,-1.180605955056052,-2.1119852962258014,2.084186530268105
Germany,DEU,2017.0,0.37894469368834477,-0.5600197557525911,80.9926829268293,-0.08700837073538524,1.5873485424471356,0.6260025836801568,0.7411580258065783,0.4825405753290828,-0.03992581323293631,0,1.314978051707974,0.7592687956765319,-1.1169506634071125
Bolivia,BOL,2014.0,-0.1746375137702869,0.16607398217685185,66.97,0.3618940435346078,-0.1753808484520918,0.2716832160587967,0.09909736409338875,-0.32749027476680276,0.668892546478154,0,-0.40458975485608545,0.12543349261976522,-0.0686528345210806
Luxembourg,LUX,2019.0,-0.2534939205170913,0.42547445396911276,82.6390243902439,-0.09519980025761705,1.5207106146024685,0.6260025836801568,0.7411580258065783,1.1520974828962758,-0.09587987025661525,0,1.8905200310250596,0.7592687956765319,-1.08933496570874
Hungary,HUN,2005.0,-0.18051055004071112,-0.9151201952598536,72.6487804878049,0.16627958801709755,0.31353981104578016,0.6224593900039435,0.4781722363636891,0.12957643321082074,-0.8764238973194222,0,0.42425222226083203,0.6121435268575213,-0.5191099912762001
Jamaica,JAM,2011.0,-0.23699245885790127,-0.5232848248599938,72.245,-0.2669849712595731,0.26094031347269175,0.3106583464971461,0.2666624474881134,-0.2248092437596607,-0.024154202904897244,0,-0.05991625066942924,0.2400992229591985,-0.3096592254549036
Albania,ALB,2013.0,-0.2365575990152054,-1.748767705541336,77.995,-0.27088752017727613,-0.677193361396263,0.6224593900039435,0.3145778603941252,-0.33824177044691417,-0.8677846712798597,0,-0.14970785086209426,0.5225952493766606,-0.06595609863344133
Germany,DEU,2000.0,0.37551029695805915,-0.7077973173038077,77.9268292682927,-0.07375431023568554,1.5672589741541105,0.6260025836801568,0.7411580258065783,0.6140078063151964,-0.3081436449263336,0,0.9058306012042054,0.7592687956765319,-1.1086252628009567
Eswatini,SWZ,2011.0,-0.24965604033681607,-0.4478130241276271,49.057,-0.2485478025003487,-0.059819231142850225,-1.1030759303120807,-1.3021001836616715,-0.4409349503920297,-0.9235378160700602,0,-0.19578848246831254,-1.36194279584504,0.8328097237984438
Zimbabwe,ZWE,2020.0,-0.1385739351266328,0.23726358854845261,61.53,-1.876583492521645,-1.0571150851911628,-1.0499280251688767,-1.159681014262106,-0.4568218589500314,0.3723460898643309,1,-0.6521587899607657,-1.2900295944202813,1.1864320596868554
Aruba,ABW,2024.0,-0.25744107071953315,-0.4254888726692621,76.5,0.5895275498103136,0.6089264536699592,0.5941138405942342,0.47833024493703885,0.031173507733779398,7.137836401163614e-16,0,1.224351361609907,0.5880050889197558,-0.6295088416838005
Ireland,IRL,2016.0,-0.22155690799417183,0.004522272179353809,81.6536585365854,-0.3525720939164427,0.8824480814218557,0.6260025836801568,0.5649850025004007,0.3677686853832001,0.10674011720614984,0,1.5322873639603773,0.662738689035458,-0.7789759296923295
Cabo Verde,CPV,2015.0,-0.25432348304533153,-0.7835547378828219,74.096,-0.4009056193989329,-0.21515744636210485,0.1441282437151072,-0.13081687312622126,-0.354292417509929,-0.1902081638746302,0,-0.3309906840063607,-0.08494178730572939,0.06191887261201467
San Marino,SMR,2017.0,-0.25801286114877636,0.5500150813998547,84.933,-0.5151703957879747,1.354057169549959,0.6260025836801568,0.7411577683641337,-0.26729410184677355,7.137836401163614e-16,0,1.3099099995635402,0.7592686546166462,-1.020271359246088
St. Martin (French part),MAF,2024.0,-0.25807219105498447,-3.9970656914842317,80.4382,0.025647109314730184,0.318118912851563,0.5941138405942342,0.7366966892007535,-0.26729410184677355,7.137836401163614e-16,0,-0.007019596536828947,0.7282971647987164,-0.5762413011567938
Viet Nam,VNM,2018.0,0.4836379023534266,-0.10471164102404922,74.1,0.6998252191181469,-0.40438030956530263,0.6260025836801568,0.4420122523499499,-0.20588994811972075,1.6500474386689437,0,-0.3678948163484618,0.5953584939113794,-0.21368893229935526
Cote d'Ivoire,CIV,2011.0,-0.08110107965223148,0.5555899983517774,55.972,-1.4641237279862622,-1.2120470892325212,-0.9400890212062553,-0.8287701233883014,-0.4863806660372993,0.6092216131351278,0,-0.8138773528520706,-1.1228069334260842,1.1177972642823732
Comoros,COM,2009.0,-0.25332473469047445,0.44147946773722935,62.302,-0.012373695257632688,-0.6569725211192599,-0.7877316931290702,-0.03004618347893794,-0.49721022411812477,-1.8224191486515273,0,-0.892670745244377,-0.7603709001642208,0.6150820838088259
Norway,NOR,2016.0,-0.2179197365077802,-0.24545122163675434,82.4073170731707,-0.36234911710857515,0.8915534588445571,0.6260025836801568,0.741157926468261,0.4483234815546316,0.4519073343216983,0,1.595766168413763,0.7592687412463004,-0.8286033357930708
Gibraltar,GIB,2017.0,-0.25800962329006955,0.2804429048429852,82.858,0.025647109314730184,0.6709586201421459,0.6260025836801568,0.7411580258065783,1.5095750625110982,7.137836401163614e-16,0,-0.007019596536828947,0.7592687956765319,-0.7371857474391513
Bermuda,BMU,2012.0,-0.25778296547140733,-0.8764980752859313,79.847,-1.4531403040024455,1.5040801996005932,0.6260025836801568,0.7411580258065783,-0.22078035204679095,7.137836401163614e-16,0,1.8159263572378879,0.7592687956765319,-1.082443087042273
Cameroon,CMR,2020.0,-0.05621152100781109,0.8978069697073623,61.674,-0.514889277898876,-0.7243419213030997,-0.6389175587280991,-1.0362978538097327,-0.4769359250085546,0.4880715363477742,1,-0.8304066522134751,-0.9994094599882933,0.8416194901453238
Kazakhstan,KAZ,2014.0,-0.12092454462726433,0.11912691189761354,71.415,0.14937269264106406,0.5347688596287136,0.6260025836801568,0.4590372360803131,0.8791123678979588,1.1588170278147445,0,0.48964605438601333,0.604686956715802,-0.6073168371182993
Belgium,BEL,2016.0,-0.17091756873881256,-0.47780299339707405,81.4390243902439,-0.35749730708468447,1.2454316310288507,0.6260025836801568,0.7411579187350333,0.4370477412369758,-0.7928444081924909,0,1.2611628359091083,0.7592687370090501,-0.9752554422893207
Honduras,HND,2001.0,-0.20617498994716407,0.8844644754973754,68.491,-0.09960442573227389,-0.5443112174590389,-0.6424607524043124,-0.057519717826507374,-0.42617283901650865,0.2800269185810976,0,-1.0321421111213522,-0.6573031950687964,0.5137642388203962
Curacao,CUW,2020.0,-0.25707498453760685,-1.5682646687214463,76.501,-3.6672818429901795,0.5113651687861129,0.6260025836801568,0.7411580258065783,-0.26729410184677355,7.137836401163614e-16,1,0.6619712803383563,0.7592687956765319,-0.6710479690022021
Liechtenstein,LIE,2004.0,-0.25800806603421533,-0.1257091641422761,81.7707317073171,-0.04633306882787548,1.5713833141819429,0.6260025836801568,0.7411580258065783,-0.26729410184677355,7.137836401163614e-16,0,1.8163531659658236,0.7592687956765319,-1.110334447511493
Japan,JPN,2007.0,0.7285100716042692,-0.7205245181063734,82.5070731707317,-0.3085270825093283,1.6172111003010436,0.6260025836801568,0.6615193802537758,0.5597223619385538,-0.0664462280520583,0,1.161509544167561,0.7156325635015168,-1.1085979084645619
Afghanistan,AFG,2007.0,-0.05852971991324475,0.38191048723558263,58.956,1.7722887095476836,-1.4007115191469548,-1.5566047208674219,-2.591779611657557,-0.5107945390081324,-1.4501287800164224,0,-1.731043393347813,-1.896025676229041,1.9170448310928356
India,IND,2001.0,8.051448485334243,0.3682737945233653,63.158,0.2545681240647101,-1.534602119110487,-0.7204110132810118,-0.4128847774017127,-0.41882686571762723,-0.11386151515291365,0,-1.6170369496567771,-0.8381853292719691,1.049798957392129
St. Martin (French part),MAF,2018.0,-0.2579960011559389,-2.1964614565010443,80.029,-1.907443240754096,0.3145891762971136,0.6260025836801568,0.7383640074247969,-0.26729410184677355,7.137836401163614e-16,0,-0.007019596536828947,0.7577378751798011,-0.5887739981244065
Sierra Leone,SLE,2011.0,-0.20903310950114132,0.8266733766955309,52.594,0.806990148948391,-1.60546706526399,-2.4140575905111135,-1.9869309496342487,-0.5047758038551471,-0.12832719596334388,0,-1.2841629714935776,-2.174676974291028,2.2091231069299835
Philippines,PHL,2001.0,0.3692657009826567,0.576295367880664,67.829,-0.04463716582036275,-0.19886517038833787,-0.23499347963974826,-0.019146176845271423,-0.4251428659885272,0.019343295643133057,0,-1.1305831738805234,-0.3269180339291611,0.18733285018855486
Tajikistan,TJK,2017.0,-0.18822836401851284,0.7304806707534148,70.524,0.6382882225051698,-0.4027343402356523,0.6012002279466615,-0.32244302782423184,-0.4377131969951006,-1.9190579329545412,0,-1.2296213811604524,0.15836670184838286,-0.004852002083474314
Dominica,DMA,2020.0,-0.25775269149249885,-1.0728962838087577,71.269,-3.206678314453489,0.2646390746019788,0.6260025836801568,0.5428675916697069,-0.3973138947860178,7.137836401163614e-16,1,0.19595843305123192,0.6506199435769048,-0.5171904740902586
Costa Rica,CRI,2005.0,-0.22542292670844652,0.10477291084766231,78.877,0.1117205312069635,-1.0824158727731308,0.5941138405942342,0.5409239328507229,-0.35982419106729197,0.025370662647478576,0,-0.1277084749992506,0.6219932426033952,0.05511550094398206
Ireland,IRL,2008.0,-0.223662888388938,0.47252100821353554,80.0951219512195,-1.3146881624650588,0.4860367870907963,0.6260025836801568,0.5560471455455592,0.5829362233526907,0.4905829392662509,0,1.5041651281401902,0.6578413882523855,-0.6123711639042098
Kenya,KEN,2022.0,0.15996876419061126,0.4007497636380036,63.549,0.26063991076469556,-0.6650039034943516,-0.22436389861110756,-1.3450642288182464,-0.47600807264057327,0.6162535413068655,0,-0.6369590793922245,-0.8707970784489406,0.7210946658519998
French Polynesia,PYF,2020.0,-0.2561211499085253,-0.7529039135011898,82.459,-2.3413673098481684,0.4385126799239724,0.6260025836801568,0.7411580258065783,-0.24550120951516016,-0.7104703924664288,1,0.7908883996870933,0.7592687956765319,-0.6408568695178284
"Korea, Rep.",KOR,2022.0,0.14007989329832096,-0.9080552662294675,82.6804878048781,-0.09886746257458882,1.6844752952070352,0.6260025836801568,0.7358630491551733,0.7502759035826716,0.2750041127441421,0,1.1442900747600009,0.7563675304814984,-1.1558231922871698
Bulgaria,BGR,2019.0,-0.2072640437231908,-1.667263651250063,75.1121951219512,0.0808094894131764,0.6415681325216457,0.5976570342704481,0.6990792984263798,0.20198663596598718,-0.4529009091473763,0,0.373642595438911,0.7110201237718189,-0.7019990611564692
Hungary,HUN,2012.0,-0.18179569470737061,-1.1120545058212532,75.0634146341463,-0.7845375141025626,0.8037193547682142,0.6260025836801568,0.5998837119147505,-0.005700567771664195,-0.8215748575798736,0,0.5158095862445413,0.6818606640017855,-0.7554330150705068
Chad,TCD,2023.0,-0.10933933969983127,2.0447794009284945,55.069,0.11228991807755151,-1.525557888466473,-2.4920078513878128,-2.0320188038039557,-0.5032138602512393,-0.059715668230538574,0,-1.1439457225669938,-2.214542838961566,2.220893351392568
Namibia,NAM,2018.0,-0.23840452758586667,0.9275599576918662,62.579,-0.3800149377003,-0.5712084405800053,-1.0641007998737313,-0.17765782842540917,-0.3612580353729856,-0.2187377010285345,0,-0.05075900941354251,-1.0171372915279464,0.7354933864232039
Zimbabwe,ZWE,2021.0,-0.13648997217107278,0.2786018056744973,60.135,0.8689242028846796,-1.0661470578887953,-1.18102619118878,-1.1599020682236179,-0.4456502991175774,0.4361357239936585,1,-0.5008819903448157,-1.3689212952658416,1.2459854164968456
Greece,GRC,2015.0,-0.1748534095633428,-1.2003787062752647,81.0365853658537,-0.5972015351049196,1.2452658466867987,0.6260025836801568,0.74049359226193,0.16696305483026821,-0.9900397653513443,0,0.7243305655673645,0.7589047340301057,-0.9750138290777626
Cuba,CUB,2003.0,-0.17185839025956778,-0.6146887190072863,77.405,0.08071213951739219,-0.5203570057932811,0.5019908050126808,0.2902616572607301,-0.27323386479158773,-0.718808250155774,0,-0.37175621862115604,0.40983273369572926,-0.07338997149993394
France,FRA,2015.0,0.2547594753889882,-0.5712787912707726,82.3219512195122,-0.3788659443511563,1.3144066319871406,0.6260025836801568,0.7411580202327535,0.01436257192070371,-0.546023729364522,0,1.1776999529813224,0.759268792622478,-1.0038396824845983
Panama,PAN,2000.0,-0.23506612565704982,0.4261942377442625,73.443,0.15089098257141245,-0.2783074406481637,-0.033031440095572864,0.14023597604781077,-0.3349608421875232,0.19504104381981854,0,-0.23452937580584338,-0.09876598923895868,0.09288159726130454
Belarus,BLR,2004.0,-0.1832621054972982,-1.2148332494105596,68.9560975609756,1.3716180494647068,1.125869931614963,0.3071151528209327,0.6208122706157211,0.13109545566576833,-0.05027279325706377,0,-0.5607950314225496,0.4137712684956391,-0.7587689857400471
Cambodia,KHM,2022.0,-0.12566231054321617,0.03356596682803368,70.528,0.3061461496401739,-0.1933708372028539,0.35317667061170943,-0.3669194044897567,-0.40503444015384804,1.904703694602562,0,-0.5751924588415316,-0.04538117275929943,0.02543940253670831
Timor-Leste,TLS,2013.0,-0.2493410275213956,0.495836661861561,64.719,-0.03534128720209885,-0.779667062671694,-0.8196204362149926,-1.0834247957052994,-0.44931883212620777,0.6216781716107771,0,-0.9927873144119267,-1.1268048482345028,0.9536616502659614
"Korea, Rep.",KOR,2023.0,0.140388646253575,-0.7437377500759479,83.4292682926829,-0.29182888937795787,1.686838291647181,0.6260025836801568,0.7399985207669436,0.7013607795353771,0.3224193998449982,0,1.1596434211334554,0.7586334705681453,-1.1578788253500882
Burkina Faso,BFA,2001.0,-0.16348915765589817,1.100290637260579,51.188,0.5562524781532838,-1.7035564019484823,-2.5805876932931526,-1.815814143031887,-0.5104399349365853,1.5944952061122217,0,-1.966327493370933,-2.2446043540203533,2.2760558818873102
Kenya,KEN,2025.0,0.18415910621940923,0.35218796000510194,63.08214545454548,0.3017824187574322,-0.5939956608316022,0.3531122489084965,-1.2016658344284474,-0.477067327344201,0.32402669771286147,0,-0.5969207854377897,-0.467581989811162,0.40875785676304854
"Venezuela, RB",VEN,2019.0,-0.03518440401471312,-2.6276876769462976,72.766,-5.221611108879824,-0.9966060588450972,0.6189161963277295,0.38586174097816583,-0.0745460907682435,-0.5862061760601626,0,-0.5232631794702302,0.5586371646722321,0.049366209028903395
Finland,FIN,2007.0,-0.21750189084166974,-0.5279546915488043,79.2634146341464,0.33698165307871164,1.2599299390979244,0.6260025836801568,0.7411578494216823,0.8568621312725977,0.006585368817267108,0,1.3544424131910304,0.7592686990303343,-0.98126372771361
Guinea,GIN,2020.0,-0.15519266894450762,0.790467050475764,59.35,0.23444245789135376,-0.9778275629871148,-1.3333835192659649,-1.0275721668545534,-0.47618412743859745,-0.8719033720661625,1,-1.077760992249603,-1.4281213270192392,1.2397358006808246
Mauritania,MRT,2024.0,-0.2184217896278292,0.9967040506065433,68.7135,0.5046965767937158,-0.43570711436774867,0.5941138405942342,-0.5739051055355103,-0.41565277803767026,-2.0295596613675513,0,-0.6367912659978696,0.016644972664318827,0.07727619880210158
North Macedonia,MKD,2025.0,-0.2443645229761844,-1.100122821468751,74.35639911308226,-0.20475322115879957,-1.4873883223475386,0.6260025836801568,0.6443704943672444,-0.05974086874179694,-0.9210331102260402,0,0.305487204895124,0.7062362112545242,0.1824553894424621
Ireland,IRL,2005.0,-0.2262040678306455,0.5593390162859394,78.9439024390244,0.4089669116975135,0.3457882939817304,0.6260025836801568,0.5526141979492362,0.6906454373313385,0.4640625244471289,0,1.3858968190505752,0.6559603806420984,-0.553356687007382
Viet Nam,VNM,2019.0,0.4908572248557567,-0.19125197735611685,74.211,0.6819976494451131,-0.38651534577688873,0.6047434216228754,0.4884113512101288,-0.14901728655252935,1.5628515293394054,0,-0.3262028561472823,0.6025800137822349,-0.22412810748035378
Suriname,SUR,2025.0,-0.2533327270620219,-0.2628254203673096,73.1005272727271,-0.41888132942559503,-1.03135339425889,0.6260025836801568,0.6684119121938973,-0.08857969600346907,-0.7568275418043152,0,-0.038586483631632,0.7194091737379809,-0.012789382454204957
Cambodia,KHM,2025.0,-0.12055385451862412,-0.004205874913258956,70.69344242424242,-0.04175613911841213,0.029907916348608808,0.6260025836801568,-0.17510804770168364,-0.38348305212115297,1.9136911685134825,0,-0.4835434865075605,0.25722109207531196,-0.2330410090191339
Maldives,MDV,2023.0,-0.2542186380967309,-0.5687882975144668,81.041,0.2746131094621197,0.28331636309280567,0.6260025836801568,0.7255377755917313,-0.15458795340194656,0.23683078838328456,0,0.4977687796859973,0.7507100254930916,-0.5724757117319462
China,CHN,2025.0,10.694811342936735,-0.9450405883770857,78.66505454545447,0.16685595396060987,0.7514500308099278,0.6260025836801568,0.5600376816588778,0.49814194278923235,0.3717768385361323,0,0.5852950969501184,0.6600279141423585,-0.7234008080431404
Turks and Caicos Islands,TCA,2018.0,-0.25795323829344713,1.7143691274383346,77.596,0.5797276201802433,-0.6872278646661161,0.6260025836801568,0.6677927874151923,-0.031247875340871784,7.137836401163614e-16,0,1.083106649498143,0.7190699380264569,-0.1552387134279492
Nicaragua,NIC,2013.0,-0.21214304195225758,0.06978239349516475,72.551,0.2719546100972248,-0.21030554582227717,-0.015315471714504857,0.47833024493703885,-0.436421480363261,0.35978907527194337,0,-0.7253601044766774,0.06716912275083757,-0.030832155763680334
Benin,BEN,2011.0,-0.18045999318976091,1.0549132858187842,58.462,-0.0590481050580542,-1.5445477320069263,-1.6097526260106259,-1.2732590279744873,-0.46675894234057524,1.0872922726965049,0,-1.0743046232554698,-1.6496288539610073,1.6560726459167505
Poland,POL,2002.0,0.03645141592302802,-0.8205100525837526,74.4975609756098,-0.23818648343773846,1.2545744490070891,0.6260025836801568,0.47833024493703885,0.3267706562240188,-0.568827267864298,0,-0.061032318354005834,0.6152581336611527,-0.9106359850505413
Ireland,IRL,2020.0,-0.219421270355489,-0.008045530066085427,82.4560975609756,0.6473406842284247,0.9976518660848173,0.6260025836801568,0.5692067333719867,0.20825917996512622,0.0033707730816162607,1,1.722525715993155,0.6650518929732474,-0.8278168292359483
Tajikistan,TJK,2019.0,-0.18480533063045057,0.6741621483430794,70.962,0.6888656408278261,-0.35001048466727314,0.6047434216228754,-0.13522117223547483,-0.41788063553434235,-2.008162508502123,0,-1.198589063155488,0.2629246171379198,-0.07693815310077032
Qatar,QAT,2015.0,-0.24019899513629064,4.530183010305695,81.785,0.24265839018223936,1.4844179650435896,0.6260025836801568,0.7380288124101492,4.683519909853646,2.6337137337782113,0,1.5786630271229292,0.7575542124946618,-1.0734803128676949
Myanmar,MMR,2013.0,0.12921062518608217,-0.2649184750655705,64.617,0.8618407041410094,0.29185299043340784,-0.9152866654727599,-1.0121554402207358,-0.48906144726655676,0.39756057516584403,0,-0.9956783695785759,-1.16339578433428,0.5317432520848571
South Africa,ZAF,2013.0,0.16325542205361876,0.2331080737774994,62.388,-0.1396828937745654,0.07134735589243675,0.1016099196005439,0.28238040706273204,0.40972121193675515,-0.48595097155454026,0,0.15436171264233498,0.07562080264087395,-0.14627708973152415
Iceland,ISL,2002.0,-0.25605705572450577,-0.23824100023367142,80.5024390243903,-0.46728681445152975,0.8417508343999708,0.6260025836801568,0.7411580258065783,0.6442626883256991,1.5627510732226657,0,1.1052920654856162,0.7592687956765319,-0.8079644512604036
Fiji,FJI,2011.0,-0.2512352211199885,-0.6169710763604433,66.88,-0.1026475441640234,-0.22299511338114883,0.3602630579641367,0.4580455238262277,-0.3734588473457314,0.20086749859068634,0,-0.20876903570510955,0.377868456048516,-0.18001810957843714
Bolivia,BOL,2012.0,-0.17720529761770182,0.20023993845052074,66.586,0.3048605503450709,-0.19915189400365024,0.2858559907636513,0.04248365032973547,-0.34603710229478446,0.7045544679205336,0,-0.5101862367364882,0.10867249935728396,-0.050093784687022316
Bermuda,BMU,2024.0,-0.25777533337588415,-0.8512427801324394,82.4897,0.4482066890200999,1.7106635299560229,0.5941138405942342,0.7411580258065783,-0.07713206067008863,7.137836401163614e-16,0,2.04119404282233,0.7307196549769964,-1.1544926317962727
Singapore,SGP,2011.0,-0.2183116022123624,0.5011685286313144,81.7439024390244,0.4890735421646493,1.7106635299560229,0.6260025836801568,0.7411580258065783,0.5396106299359066,0.6348379229035993,0,1.421771339352627,0.7592687956765319,-1.1680541344613442
Norway,NOR,2008.0,-0.22151458455536174,-0.018870953012802748,80.5926829268293,-0.477464209879474,0.8761796099514636,0.6260025836801568,0.7411578935989183,0.5369818280397346,0.6351392912538165,0,1.7985074833456336,0.7592687232362725,-0.82223218729966
"Bahamas, The",BHS,2005.0,-0.2556224811217436,-0.04579140619234022,73.413,0.013839291433771977,0.4412548638426012,0.6260025836801568,0.6463377000325522,-0.25173385682623173,1.2548530754173244,0,1.0192658486581423,0.7073140980336319,-0.6173135852452388
Trinidad and Tobago,TTO,2014.0,-0.24790212311210086,-0.5707760045463565,72.898,0.06016560002969215,-0.5732404113013874,0.6260025836801568,0.6228955958604568,2.4373022193336844,0.2858533733519653,0,0.8498577467314726,0.6944695161949535,-0.19079095290101145
